Parent_1,Parent_2,Set,Pair,raw_score_Tanimoto_p,raw_score_Lomap_p,raw_score_ROCS_p
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,421,0.5304347826086957,0.8478937040879158,0.8669269680976868
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,bace,422,0.5225225225225225,0.8187307530779817,0.8655040264129639
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,423,0.358974358974359,0.024659696394160647,0.7722671031951904
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,bace,424,0.49557522123893805,0.7788007830714048,0.8267871141433716
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,bace,426,0.5636363636363636,0.9048374180359595,0.8733971118927002
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,433,0.40707964601769914,0.025924026064589153,0.7721922397613525
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CC1=CN=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,434,0.5087719298245614,0.8607079764250578,0.8730438947677612
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=CN=C3)=C2)[NH+]=C1N,bace,435,0.5363636363636364,0.8187307530779817,0.8661500215530396
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC(Cl)=C3)=C2)(C2CC2)[NH+]=C1N,bace,436,0.4,0.02465969639416065,0.7946102619171143
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CCOC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,437,0.5126050420168067,0.7672059499758557,0.8554126024246216
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(C#N)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,438,0.34710743801652894,0.019204990862075413,0.7230170369148254
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=CC=CC=N2)[NH+]=C1N,COC1=CC=C(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)C=C1,bace,439,0.48717948717948717,0.7046880897187134,0.8479089736938477
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,440,0.328,0.03328710836980796,0.7603946328163147
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,bace,441,0.358974358974359,0.03328710836980796,0.7768021821975708
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,bace,443,0.3474576271186441,0.03499377491111554,0.8066372871398926
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,bace,444,0.48623853211009177,0.03678794411714423,0.8322869539260864
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,bace,445,0.42105263157894735,0.03867410234545013,0.8596049547195435
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,446,0.42990654205607476,0.2465969639416064,0.9000473618507385
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CC=N2)[NH+]=C1N,bace,447,0.35,0.024659696394160647,0.7345699071884155
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CS2)[NH+]=C1N,bace,448,0.3620689655172414,0.02725317930340126,0.785727322101593
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2(C)CC2)[NH+]=C1N,bace,449,0.39814814814814814,0.8187307530779817,0.9136298894882202
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCC2)[NH+]=C1N,bace,450,0.5047619047619047,0.040656965974059905,0.849504828453064
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@@](C)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,451,0.40594059405940597,0.33287108369807955,0.8993918895721436
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CC1=CN=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,453,0.42105263157894735,0.03867410234545013,0.8603255748748779
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=CN=C3)=C2)[NH+]=C1N,bace,454,0.3826086956521739,0.036787944117144235,0.8602288961410522
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,CCOC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,456,0.3178294573643411,0.03011942119122021,0.7521548271179199
CN1C(=O)[C@](C2=CC=CC(C3=CC(F)=CN=C3)=C2)(C2CC2)[NH+]=C1N,COC1=CC=C(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)C=C1,bace,458,0.3225806451612903,0.028650479686019005,0.7427905201911926
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,460,0.35,0.03328710836980796,0.7678751349449158
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,bace,462,0.3779527559055118,0.36240242983249027,0.8771949410438538
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,464,0.4067796610169492,0.17996372071311215,0.7858213782310486
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CC=N2)[NH+]=C1N,bace,465,0.4830508474576271,0.8065414401773268,0.8382370471954346
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CS2)[NH+]=C1N,bace,466,0.47413793103448276,0.019889067044081957,0.868522047996521
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2(C)CC2)[NH+]=C1N,bace,467,0.4260869565217391,0.03279152788995886,0.8150131702423096
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCC2)[NH+]=C1N,bace,468,0.3902439024390244,0.02967100142940452,0.8693498969078064
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@@](C)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,469,0.46226415094339623,0.24292561344874244,0.7796875238418579
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,470,0.33884297520661155,0.03447278547672202,0.7674038410186768
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC(Cl)=C3)=C2)(C2CC2)[NH+]=C1N,bace,473,0.3442622950819672,0.03279152788995886,0.7949750423431396
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(C#N)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,475,0.328,0.025924026064589153,0.7505254745483398
COC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,COC1=CC=C(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)C=C1,bace,476,0.6857142857142857,0.6703200460356393,0.847142219543457
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,477,0.3652173913043478,0.03328710836980796,0.7744314074516296
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,bace,479,0.3492063492063492,0.3499377491111553,0.8521175384521484
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,481,0.37606837606837606,0.1737739434504451,0.7958778142929077
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CC=N2)[NH+]=C1N,bace,482,0.4782608695652174,0.7788007830714048,0.826228141784668
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CS2)[NH+]=C1N,bace,483,0.45614035087719296,0.01920499086207541,0.8599447011947632
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2(C)CC2)[NH+]=C1N,bace,484,0.3826086956521739,0.031663676937905325,0.81055748462677
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCC2)[NH+]=C1N,bace,485,0.36065573770491804,0.028650479686019005,0.8624098896980286
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@@](C)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,486,0.41509433962264153,0.23457028809379762,0.7781111001968384
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,487,0.3652173913043478,0.03328710836980796,0.7743880748748779
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC(Cl)=C3)=C2)(C2CC2)[NH+]=C1N,bace,490,0.33613445378151263,0.031663676937905325,0.7843363881111145
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=NC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(C#N)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,492,0.35294117647058826,0.03011942119122021,0.7183769345283508
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,bace,494,0.3474576271186441,0.03499377491111554,0.8067317605018616
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,bace,495,0.48623853211009177,0.03678794411714423,0.8328534960746765
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,bace,496,0.42105263157894735,0.03867410234545013,0.86002516746521
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,497,0.42990654205607476,0.2465969639416064,0.9008004665374756
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CC=N2)[NH+]=C1N,bace,498,0.35,0.024659696394160647,0.7349161505699158
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CS2)[NH+]=C1N,bace,499,0.3620689655172414,0.02725317930340126,0.7859179973602295
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2(C)CC2)[NH+]=C1N,bace,500,0.411214953271028,0.8187307530779817,0.9144196510314941
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCC2)[NH+]=C1N,bace,501,0.5047619047619047,0.040656965974059905,0.8501344919204712
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@@](C)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,502,0.42,0.33287108369807955,0.9001107215881348
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=CN=C3)=C2)[NH+]=C1N,bace,505,0.3826086956521739,0.036787944117144235,0.8602139353752136
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,CCOC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,507,0.328125,0.03011942119122021,0.7530454397201538
CC1=CN=CC(C2=CC([C@@]3(C4CC4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,COC1=CC=C(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)C=C1,bace,509,0.3333333333333333,0.028650479686019005,0.7424359321594238
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,bace,510,0.328125,0.33287108369807944,0.7960928678512573
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,512,0.35294117647058826,0.1652988882215865,0.7419897317886353
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CC=N2)[NH+]=C1N,bace,513,0.4782608695652174,0.7408182206817178,0.781982421875
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CS2)[NH+]=C1N,bace,514,0.4434782608695652,0.018268352405273462,0.8073321580886841
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2(C)CC2)[NH+]=C1N,bace,515,0.358974358974359,0.03011942119122021,0.755469799041748
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCC2)[NH+]=C1N,bace,516,0.3387096774193548,0.027253179303401254,0.8074876070022583
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@@](C)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,517,0.3888888888888889,0.2231301601484298,0.7233144044876099
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,518,0.35344827586206895,0.03499377491111554,0.7620309591293335
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC(Cl)=C3)=C2)(C2CC2)[NH+]=C1N,bace,521,0.3140495867768595,0.03011942119122021,0.728392481803894
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CN=CC=N3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(C#N)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,523,0.3416666666666667,0.031663676937905325,0.7052038908004761
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,bace,525,0.3983739837398374,0.3867410234545012,0.8567978143692017
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,532,0.5588235294117647,0.03867410234545013,0.8327858448028564
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,CC1=CN=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,533,0.3543307086614173,0.3678794411714422,0.8563237190246582
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC=CN=C3)=C2)[NH+]=C1N,bace,534,0.3629032258064516,0.3499377491111553,0.852943480014801
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC(Cl)=C3)=C2)(C2CC2)[NH+]=C1N,bace,535,0.5480769230769231,0.036787944117144235,0.8794213533401489
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,CCOC1=CC=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,536,0.36363636363636365,0.3279152788995885,0.8411474823951721
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(C#N)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,537,0.4818181818181818,0.028650479686019012,0.786279559135437
CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCCC2)[NH+]=C1N,COC1=CC=C(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)C=C1,bace,538,0.3384615384615385,0.3011942119122021,0.8354171514511108
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,539,0.4298245614035088,0.1920499086207541,0.8036437034606934
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CC=N2)[NH+]=C1N,bace,540,0.5221238938053098,0.8607079764250578,0.8341488242149353
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2=NC=CS2)[NH+]=C1N,bace,541,0.5135135135135135,0.02122479738267431,0.8672066330909729
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2(C)CC2)[NH+]=C1N,bace,542,0.4375,0.03499377491111554,0.8178920149803162
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)(C2CCCC2)[NH+]=C1N,bace,543,0.4117647058823529,0.031663676937905325,0.8700218200683594
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@@](C)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,bace,544,0.47572815533980584,0.25924026064589145,0.7856462597846985
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CC(Cl)=C3)=C2)(C2CC2)[NH+]=C1N,bace,548,0.4,0.03499377491111554,0.7924050092697144
CN1C(=O)[C@@](C2=CC=CC=C2)(C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(C#N)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,550,0.41739130434782606,0.030119421191220214,0.8072828650474548
CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,CN1C(=O)[C@](C2=CC=CC(C3=CC(Cl)=CN=C3)=C2)(C2CC2)[NH+]=C1N,bace,557,0.49019607843137253,0.25924026064589145,0.9049440622329712
CN1C(=O)[C@@](CC2CC2)(C2=CC=CC(C3=CC(Cl)=CC=C3)=C2)[NH+]=C1N,CC1=CN=CC(C2=CC([C@@]3(C4=CC=CC=C4)[NH+]=C(N)N(C)C3=O)=CC=C2)=C1,bace,558,0.375,0.18268352405273464,0.8019948601722717
